customer_id,customer_name,age,gender,location,segment
1345,Customer_1345,21,Male,Mumbai,New
1346,Customer_1346,46,Female,Bangalore,Loyal
1347,Customer_1347,39,Male,Delhi,New
1348,Customer_1348,42,Male,Pune,Loyal
1349,Customer_1349,30,Female,Pune,New
1350,Customer_1350,35,Female,Bangalore,New
1351,Customer_1351,50,Female,Delhi,Regular
1352,Customer_1352,33,Female,Bangalore,New
1353,Customer_1353,59,Male,Pune,High-Value
1354,Customer_1354,19,Female,Mumbai,Regular
1355,Customer_1355,52,Female,Hyderabad,Loyal
1356,Customer_1356,59,Male,Delhi,Regular
1357,Customer_1357,51,Male,Chennai,High-Value
1358,Customer_1358,47,Male,Chennai,High-Value
1359,Customer_1359,30,Female,Mumbai,New
1360,Customer_1360,30,Male,Bangalore,High-Value
1361,Customer_1361,35,Female,Bangalore,High-Value
1362,Customer_1362,49,Female,Pune,High-Value
1363,Customer_1363,49,Female,Mumbai,High-Value
1364,Customer_1364,52,Male,Pune,Loyal
1365,Customer_1365,56,Female,Pune,Loyal
1366,Customer_1366,46,Male,Chennai,Regular
1367,Customer_1367,46,Male,Pune,New
1368,Customer_1368,33,Male,Pune,Loyal
1369,Customer_1369,27,Female,Chennai,High-Value
1370,Customer_1370,47,Female,Bangalore,New
1371,Customer_1371,42,Female,Delhi,Loyal
1372,Customer_1372,56,Male,Hyderabad,Regular
1373,Customer_1373,37,Female,Pune,High-Value
1374,Customer_1374,22,Female,Delhi,New
1375,Customer_1375,18,Female,Chennai,Loyal
1376,Customer_1376,47,Female,Delhi,New
1377,Customer_1377,20,Female,Hyderabad,Loyal
1378,Customer_1378,31,Male,Delhi,Regular
1379,Customer_1379,47,Male,Delhi,High-Value
1380,Customer_1380,21,Male,Delhi,Regular
1381,Customer_1381,35,Male,Delhi,High-Value
1382,Customer_1382,54,Female,Mumbai,High-Value
1383,Customer_1383,42,Male,Pune,New
1384,Customer_1384,18,Female,Chennai,Loyal
1385,Customer_1385,32,Male,Hyderabad,Regular
1386,Customer_1386,26,Male,Chennai,Regular
1387,Customer_1387,32,Male,Mumbai,Regular
1388,Customer_1388,41,Female,Mumbai,New
1389,Customer_1389,21,Female,Mumbai,New
1390,Customer_1390,29,Male,Pune,New
1391,Customer_1391,54,Female,Mumbai,High-Value
1392,Customer_1392,54,Male,Delhi,Regular
1393,Customer_1393,23,Male,Chennai,High-Value
1394,Customer_1394,56,Male,Bangalore,Regular
1395,Customer_1395,41,Female,Hyderabad,Regular
1396,Customer_1396,28,Male,Mumbai,Loyal
1397,Customer_1397,30,Male,Chennai,Regular
1398,Customer_1398,51,Male,Mumbai,New
1399,Customer_1399,42,Female,Pune,New
1400,Customer_1400,24,Male,Mumbai,New
1401,Customer_1401,21,Female,Mumbai,Loyal
1402,Customer_1402,25,Male,Mumbai,Loyal
1403,Customer_1403,37,Female,Mumbai,High-Value
1404,Customer_1404,46,Male,Hyderabad,Regular
1405,Customer_1405,27,Male,Chennai,Regular
1406,Customer_1406,51,Female,Pune,New
1407,Customer_1407,43,Female,Mumbai,New
1408,Customer_1408,58,Male,Mumbai,New
1409,Customer_1409,20,Female,Mumbai,New
1410,Customer_1410,23,Male,Mumbai,New
1411,Customer_1411,22,Male,Delhi,New
1412,Customer_1412,22,Male,Delhi,Regular
1413,Customer_1413,40,Female,Bangalore,Loyal
1414,Customer_1414,26,Male,Mumbai,New
1415,Customer_1415,52,Female,Bangalore,Regular
1416,Customer_1416,37,Male,Hyderabad,New
1417,Customer_1417,59,Female,Bangalore,High-Value
1418,Customer_1418,52,Female,Chennai,High-Value
1419,Customer_1419,35,Male,Delhi,Regular
1420,Customer_1420,34,Female,Delhi,Loyal
1421,Customer_1421,41,Male,Mumbai,High-Value
1422,Customer_1422,20,Male,Mumbai,High-Value
1423,Customer_1423,49,Male,Hyderabad,Loyal
1424,Customer_1424,52,Male,Pune,High-Value
1425,Customer_1425,55,Male,Hyderabad,New
1426,Customer_1426,30,Female,Chennai,Loyal
1427,Customer_1427,42,Male,Mumbai,High-Value
1428,Customer_1428,26,Female,Mumbai,Loyal
1429,Customer_1429,21,Female,Hyderabad,New
1430,Customer_1430,31,Male,Hyderabad,High-Value
1431,Customer_1431,54,Female,Hyderabad,Regular
1432,Customer_1432,51,Male,Delhi,High-Value
1433,Customer_1433,28,Female,Bangalore,High-Value
1434,Customer_1434,58,Female,Bangalore,New
1435,Customer_1435,20,Female,Mumbai,Regular
1436,Customer_1436,45,Male,Delhi,Regular
1437,Customer_1437,46,Female,Hyderabad,Regular
1438,Customer_1438,26,Male,Mumbai,New
1439,Customer_1439,20,Female,Delhi,New
1440,Customer_1440,42,Female,Chennai,New
1441,Customer_1441,51,Female,Pune,New
1442,Customer_1442,29,Female,Delhi,New
1443,Customer_1443,59,Male,Mumbai,Regular
1444,Customer_1444,26,Male,Bangalore,Loyal
1445,Customer_1445,32,Female,Hyderabad,New
1446,Customer_1446,57,Female,Pune,Loyal
1447,Customer_1447,42,Male,Chennai,High-Value
1448,Customer_1448,22,Male,Pune,High-Value
1449,Customer_1449,28,Male,Pune,New
1450,Customer_1450,51,Male,Delhi,High-Value
1451,Customer_1451,41,Female,Mumbai,Loyal
1452,Customer_1452,32,Female,Mumbai,High-Value
1453,Customer_1453,55,Male,Pune,High-Value
1454,Customer_1454,25,Male,Hyderabad,Loyal
1455,Customer_1455,22,Male,Mumbai,High-Value
1456,Customer_1456,43,Male,Pune,New
1457,Customer_1457,35,Male,Mumbai,Loyal
1458,Customer_1458,23,Male,Hyderabad,Loyal
1459,Customer_1459,54,Female,Chennai,Regular
1460,Customer_1460,30,Female,Pune,Regular
1461,Customer_1461,45,Female,Bangalore,Loyal
1462,Customer_1462,22,Male,Bangalore,Loyal
1463,Customer_1463,30,Male,Pune,Regular
1464,Customer_1464,34,Male,Delhi,New
1465,Customer_1465,57,Female,Chennai,High-Value
1466,Customer_1466,49,Male,Delhi,High-Value
1467,Customer_1467,46,Male,Bangalore,High-Value
1468,Customer_1468,20,Female,Hyderabad,Loyal
1469,Customer_1469,57,Male,Pune,New
1470,Customer_1470,51,Female,Mumbai,Regular
1471,Customer_1471,57,Female,Bangalore,New
1472,Customer_1472,44,Male,Chennai,New
1473,Customer_1473,30,Female,Bangalore,High-Value
1474,Customer_1474,50,Male,Chennai,Regular
1475,Customer_1475,23,Female,Chennai,New
1476,Customer_1476,41,Male,Pune,Regular
1477,Customer_1477,36,Female,Chennai,Loyal
1478,Customer_1478,33,Male,Delhi,High-Value
1479,Customer_1479,57,Female,Hyderabad,Regular
1480,Customer_1480,45,Female,Bangalore,Loyal
1481,Customer_1481,50,Female,Hyderabad,Loyal
1482,Customer_1482,58,Male,Mumbai,Loyal
1483,Customer_1483,30,Male,Bangalore,New
1484,Customer_1484,42,Female,Hyderabad,New
1485,Customer_1485,59,Male,Hyderabad,High-Value
1486,Customer_1486,53,Female,Pune,High-Value
1487,Customer_1487,44,Male,Pune,Loyal
1488,Customer_1488,55,Female,Mumbai,High-Value
1489,Customer_1489,24,Male,Chennai,New
1490,Customer_1490,22,Female,Bangalore,High-Value
1491,Customer_1491,48,Female,Pune,Regular
1492,Customer_1492,40,Female,Bangalore,New
1493,Customer_1493,59,Female,Mumbai,Loyal
1494,Customer_1494,27,Male,Pune,Loyal
1495,Customer_1495,49,Female,Pune,High-Value
1496,Customer_1496,47,Male,Chennai,New
1497,Customer_1497,56,Male,Bangalore,Loyal
1498,Customer_1498,48,Female,Bangalore,Loyal
1499,Customer_1499,35,Male,Bangalore,New
1500,Customer_1500,53,Male,Chennai,New
1501,Customer_1501,19,Male,Pune,Loyal
1502,Customer_1502,31,Female,Mumbai,High-Value
1503,Customer_1503,30,Male,Bangalore,High-Value
1504,Customer_1504,46,Male,Hyderabad,High-Value
1505,Customer_1505,29,Female,Chennai,Regular
1506,Customer_1506,56,Female,Delhi,New
1507,Customer_1507,19,Male,Mumbai,Loyal
1508,Customer_1508,49,Female,Hyderabad,Regular
1509,Customer_1509,30,Male,Bangalore,High-Value
1510,Customer_1510,44,Male,Delhi,Regular
1511,Customer_1511,58,Male,Mumbai,Loyal
1512,Customer_1512,34,Female,Chennai,Loyal
1513,Customer_1513,57,Male,Delhi,New
1514,Customer_1514,48,Female,Pune,High-Value
1515,Customer_1515,51,Female,Delhi,High-Value
1516,Customer_1516,41,Male,Hyderabad,Regular
1517,Customer_1517,52,Female,Mumbai,High-Value
1518,Customer_1518,23,Female,Hyderabad,Regular
1519,Customer_1519,36,Female,Hyderabad,Loyal
1520,Customer_1520,47,Female,Bangalore,Loyal
1521,Customer_1521,24,Female,Chennai,Loyal
1522,Customer_1522,27,Male,Delhi,Loyal
1523,Customer_1523,58,Female,Mumbai,Loyal
1524,Customer_1524,49,Male,Pune,Regular
1525,Customer_1525,51,Male,Chennai,Loyal
1526,Customer_1526,45,Male,Chennai,Regular
1527,Customer_1527,32,Male,Mumbai,Loyal
1528,Customer_1528,47,Male,Chennai,Regular
1529,Customer_1529,54,Male,Bangalore,Regular
1530,Customer_1530,46,Female,Chennai,Regular
1531,Customer_1531,39,Female,Bangalore,High-Value
1532,Customer_1532,21,Female,Delhi,Regular
1533,Customer_1533,37,Male,Delhi,Regular
1534,Customer_1534,49,Female,Hyderabad,Loyal
1535,Customer_1535,53,Female,Bangalore,Regular
1536,Customer_1536,21,Female,Pune,Regular
1537,Customer_1537,44,Male,Delhi,New
1538,Customer_1538,34,Female,Chennai,High-Value
1539,Customer_1539,29,Male,Mumbai,New
1540,Customer_1540,39,Female,Mumbai,Loyal
1541,Customer_1541,34,Male,Bangalore,High-Value
1542,Customer_1542,27,Male,Pune,High-Value
1543,Customer_1543,18,Male,Hyderabad,New
1544,Customer_1544,39,Female,Chennai,High-Value
1545,Customer_1545,43,Female,Bangalore,New
1546,Customer_1546,35,Male,Mumbai,Regular
1547,Customer_1547,31,Female,Bangalore,New
1548,Customer_1548,46,Male,Chennai,High-Value
1549,Customer_1549,29,Male,Pune,High-Value
1550,Customer_1550,53,Female,Pune,Loyal
1551,Customer_1551,52,Female,Delhi,Loyal
1552,Customer_1552,29,Female,Chennai,Loyal
1553,Customer_1553,24,Male,Delhi,Loyal
1554,Customer_1554,46,Male,Delhi,High-Value
1555,Customer_1555,28,Female,Delhi,Loyal
1556,Customer_1556,50,Male,Bangalore,New
1557,Customer_1557,23,Female,Mumbai,Regular
1558,Customer_1558,32,Male,Pune,High-Value
1559,Customer_1559,49,Female,Bangalore,Loyal
1560,Customer_1560,28,Female,Mumbai,High-Value
1561,Customer_1561,40,Male,Pune,Loyal
1562,Customer_1562,43,Female,Chennai,High-Value
1563,Customer_1563,51,Female,Pune,Loyal
1564,Customer_1564,51,Male,Pune,Regular
1565,Customer_1565,46,Female,Pune,Loyal
1566,Customer_1566,21,Male,Hyderabad,New
1567,Customer_1567,34,Female,Chennai,High-Value
1568,Customer_1568,52,Male,Bangalore,High-Value
1569,Customer_1569,30,Female,Bangalore,New
1570,Customer_1570,58,Female,Mumbai,New
1571,Customer_1571,56,Female,Bangalore,Regular
1572,Customer_1572,32,Female,Delhi,High-Value
1573,Customer_1573,46,Male,Pune,Regular
1574,Customer_1574,46,Male,Bangalore,High-Value
1575,Customer_1575,28,Male,Mumbai,High-Value
1576,Customer_1576,49,Male,Mumbai,Regular
1577,Customer_1577,19,Male,Delhi,High-Value
1578,Customer_1578,31,Male,Mumbai,High-Value
1579,Customer_1579,37,Male,Hyderabad,Regular
1580,Customer_1580,39,Female,Pune,Loyal
1581,Customer_1581,28,Female,Pune,Regular
1582,Customer_1582,44,Female,Pune,High-Value
1583,Customer_1583,20,Female,Chennai,New
1584,Customer_1584,34,Male,Bangalore,Loyal
1585,Customer_1585,45,Male,Hyderabad,New
1586,Customer_1586,46,Male,Bangalore,Loyal
1587,Customer_1587,38,Female,Hyderabad,New
1588,Customer_1588,33,Male,Bangalore,Loyal
1589,Customer_1589,54,Female,Delhi,Regular
1590,Customer_1590,37,Male,Mumbai,Loyal
1591,Customer_1591,23,Male,Mumbai,Loyal
1592,Customer_1592,36,Male,Delhi,Loyal
1593,Customer_1593,22,Male,Hyderabad,High-Value
1594,Customer_1594,20,Female,Chennai,New
1595,Customer_1595,18,Female,Hyderabad,Regular
1596,Customer_1596,55,Male,Mumbai,New
1597,Customer_1597,32,Female,Chennai,New
1598,Customer_1598,51,Male,Bangalore,Regular
1599,Customer_1599,52,Male,Chennai,High-Value
1600,Customer_1600,42,Male,Hyderabad,Loyal
1601,Customer_1601,41,Male,Delhi,High-Value
1602,Customer_1602,29,Female,Bangalore,High-Value
1603,Customer_1603,35,Male,Hyderabad,Loyal
1604,Customer_1604,32,Male,Bangalore,New
1605,Customer_1605,33,Female,Chennai,Loyal
1606,Customer_1606,44,Male,Mumbai,Regular
1607,Customer_1607,25,Female,Hyderabad,Loyal
1608,Customer_1608,42,Male,Delhi,New
1609,Customer_1609,34,Male,Chennai,High-Value
1610,Customer_1610,46,Male,Hyderabad,High-Value
1611,Customer_1611,25,Male,Delhi,Loyal
1612,Customer_1612,32,Male,Hyderabad,Regular
1613,Customer_1613,44,Male,Chennai,New
1614,Customer_1614,24,Female,Hyderabad,High-Value
1615,Customer_1615,20,Male,Bangalore,Loyal
1616,Customer_1616,46,Female,Chennai,Regular
1617,Customer_1617,41,Female,Hyderabad,Regular
1618,Customer_1618,20,Male,Mumbai,High-Value
1619,Customer_1619,37,Female,Hyderabad,High-Value
1620,Customer_1620,32,Male,Bangalore,New
1621,Customer_1621,42,Female,Delhi,Regular
1622,Customer_1622,47,Male,Delhi,New
1623,Customer_1623,31,Female,Delhi,Regular
1624,Customer_1624,24,Female,Mumbai,Regular
1625,Customer_1625,34,Male,Bangalore,Loyal
1626,Customer_1626,37,Female,Chennai,High-Value
1627,Customer_1627,53,Male,Delhi,Regular
1628,Customer_1628,26,Male,Bangalore,New
1629,Customer_1629,55,Male,Hyderabad,High-Value
1630,Customer_1630,39,Male,Mumbai,New
1631,Customer_1631,19,Male,Bangalore,High-Value
1632,Customer_1632,41,Female,Bangalore,High-Value
1633,Customer_1633,25,Female,Chennai,Regular
1634,Customer_1634,28,Female,Bangalore,Loyal
1635,Customer_1635,30,Male,Chennai,Regular
1636,Customer_1636,34,Female,Mumbai,High-Value
1637,Customer_1637,25,Female,Mumbai,Regular
1638,Customer_1638,38,Female,Hyderabad,Regular
1639,Customer_1639,35,Female,Chennai,High-Value
1640,Customer_1640,47,Female,Chennai,High-Value
1641,Customer_1641,35,Male,Delhi,Regular
1642,Customer_1642,48,Male,Delhi,Regular
1643,Customer_1643,55,Female,Hyderabad,Regular
1644,Customer_1644,49,Male,Mumbai,New
1645,Customer_1645,28,Male,Pune,Regular
1646,Customer_1646,42,Female,Delhi,New
1647,Customer_1647,50,Female,Bangalore,Loyal
1648,Customer_1648,55,Male,Mumbai,New
1649,Customer_1649,58,Female,Pune,Regular
1650,Customer_1650,25,Male,Bangalore,Loyal
1651,Customer_1651,28,Male,Chennai,New
1652,Customer_1652,39,Female,Mumbai,New
1653,Customer_1653,41,Male,Hyderabad,High-Value
1654,Customer_1654,58,Male,Chennai,Loyal
1655,Customer_1655,34,Male,Chennai,High-Value
1656,Customer_1656,29,Female,Bangalore,Loyal
1657,Customer_1657,49,Female,Chennai,New
1658,Customer_1658,32,Female,Delhi,High-Value
1659,Customer_1659,33,Female,Mumbai,Regular
1660,Customer_1660,39,Male,Delhi,New
1661,Customer_1661,45,Female,Bangalore,Loyal
1662,Customer_1662,37,Female,Pune,Loyal
1663,Customer_1663,50,Female,Bangalore,High-Value
1664,Customer_1664,27,Female,Mumbai,High-Value
1665,Customer_1665,57,Male,Chennai,Loyal
1666,Customer_1666,49,Male,Hyderabad,New
1667,Customer_1667,50,Male,Bangalore,High-Value
1668,Customer_1668,19,Female,Mumbai,Regular
1669,Customer_1669,50,Female,Hyderabad,Loyal
1670,Customer_1670,50,Male,Chennai,Regular
1671,Customer_1671,58,Female,Pune,Loyal
1672,Customer_1672,30,Female,Bangalore,Regular
1673,Customer_1673,47,Male,Pune,New
1674,Customer_1674,50,Male,Mumbai,Loyal
1675,Customer_1675,30,Female,Pune,New
1676,Customer_1676,43,Female,Pune,High-Value
1677,Customer_1677,39,Female,Mumbai,Loyal
1678,Customer_1678,56,Male,Mumbai,New
1679,Customer_1679,19,Male,Bangalore,Regular
1680,Customer_1680,55,Male,Pune,New
1681,Customer_1681,56,Male,Hyderabad,Loyal
1682,Customer_1682,43,Female,Mumbai,New
1683,Customer_1683,32,Male,Chennai,Regular
1684,Customer_1684,51,Male,Pune,Regular
1685,Customer_1685,59,Female,Mumbai,Regular
1686,Customer_1686,57,Female,Hyderabad,High-Value
1687,Customer_1687,28,Female,Bangalore,Loyal
1688,Customer_1688,20,Male,Pune,Regular
1689,Customer_1689,23,Female,Mumbai,High-Value
1690,Customer_1690,26,Female,Mumbai,Regular
1691,Customer_1691,23,Male,Chennai,New
1692,Customer_1692,26,Male,Chennai,Loyal
1693,Customer_1693,56,Female,Pune,New
1694,Customer_1694,48,Male,Mumbai,High-Value
1695,Customer_1695,49,Female,Pune,New
1696,Customer_1696,58,Female,Mumbai,New
1697,Customer_1697,29,Male,Chennai,Regular
1698,Customer_1698,25,Female,Hyderabad,New
1699,Customer_1699,25,Male,Delhi,Regular
1700,Customer_1700,45,Male,Delhi,Regular
1701,Customer_1701,37,Male,Mumbai,Loyal
1702,Customer_1702,24,Female,Chennai,High-Value
1703,Customer_1703,28,Male,Bangalore,High-Value
1704,Customer_1704,37,Male,Bangalore,High-Value
1705,Customer_1705,33,Female,Delhi,Regular
1706,Customer_1706,21,Female,Hyderabad,High-Value
1707,Customer_1707,23,Female,Delhi,Regular
1708,Customer_1708,39,Female,Mumbai,Loyal
1709,Customer_1709,43,Male,Hyderabad,High-Value
1710,Customer_1710,20,Male,Bangalore,Regular
1711,Customer_1711,58,Male,Chennai,High-Value
1712,Customer_1712,59,Female,Chennai,High-Value
1713,Customer_1713,31,Female,Mumbai,Loyal
1714,Customer_1714,28,Male,Delhi,New
1715,Customer_1715,35,Female,Mumbai,High-Value
1716,Customer_1716,29,Female,Chennai,Loyal
1717,Customer_1717,40,Male,Bangalore,High-Value
1718,Customer_1718,29,Male,Chennai,High-Value
1719,Customer_1719,30,Female,Hyderabad,High-Value
1720,Customer_1720,42,Female,Pune,High-Value
1721,Customer_1721,36,Female,Chennai,New
1722,Customer_1722,53,Male,Chennai,New
1723,Customer_1723,25,Male,Pune,High-Value
1724,Customer_1724,46,Male,Hyderabad,High-Value
1725,Customer_1725,49,Male,Delhi,Loyal
1726,Customer_1726,35,Male,Chennai,Loyal
1727,Customer_1727,23,Female,Mumbai,Regular
1728,Customer_1728,35,Female,Chennai,New
1729,Customer_1729,36,Female,Mumbai,High-Value
1730,Customer_1730,39,Male,Hyderabad,New
1731,Customer_1731,54,Male,Chennai,Loyal
1732,Customer_1732,49,Male,Hyderabad,New
1733,Customer_1733,58,Female,Hyderabad,New
1734,Customer_1734,20,Male,Delhi,High-Value
1735,Customer_1735,45,Male,Chennai,High-Value
1736,Customer_1736,27,Female,Mumbai,Loyal
1737,Customer_1737,52,Male,Mumbai,High-Value
1738,Customer_1738,46,Female,Chennai,Loyal
1739,Customer_1739,32,Male,Pune,Loyal
1740,Customer_1740,50,Male,Delhi,Regular
1741,Customer_1741,24,Female,Delhi,Regular
1742,Customer_1742,29,Female,Delhi,Regular
1743,Customer_1743,47,Female,Mumbai,New
1744,Customer_1744,38,Female,Hyderabad,Regular
1745,Customer_1745,48,Female,Pune,High-Value
1746,Customer_1746,41,Female,Delhi,High-Value
1747,Customer_1747,37,Male,Mumbai,Regular
1748,Customer_1748,54,Male,Mumbai,New
1749,Customer_1749,21,Female,Hyderabad,Loyal
1750,Customer_1750,45,Male,Chennai,New
1751,Customer_1751,37,Female,Chennai,New
1752,Customer_1752,41,Male,Delhi,Loyal
1753,Customer_1753,49,Female,Delhi,Loyal
1754,Customer_1754,58,Male,Pune,Loyal
1755,Customer_1755,53,Male,Hyderabad,High-Value
1756,Customer_1756,51,Male,Delhi,Loyal
1757,Customer_1757,53,Male,Hyderabad,Loyal
1758,Customer_1758,19,Male,Mumbai,New
1759,Customer_1759,32,Female,Delhi,New
1760,Customer_1760,51,Female,Mumbai,Regular
1761,Customer_1761,53,Female,Bangalore,New
1762,Customer_1762,23,Male,Hyderabad,Loyal
1763,Customer_1763,56,Female,Bangalore,High-Value
1764,Customer_1764,59,Male,Delhi,New
1765,Customer_1765,29,Male,Mumbai,New
1766,Customer_1766,20,Male,Delhi,Loyal
1767,Customer_1767,35,Female,Bangalore,New
1768,Customer_1768,57,Male,Delhi,New
1769,Customer_1769,38,Female,Pune,Loyal
1770,Customer_1770,32,Female,Chennai,New
1771,Customer_1771,50,Male,Bangalore,High-Value
1772,Customer_1772,52,Male,Delhi,Regular
1773,Customer_1773,43,Female,Mumbai,New
1774,Customer_1774,25,Female,Delhi,High-Value
1775,Customer_1775,53,Female,Mumbai,New
1776,Customer_1776,47,Female,Chennai,Regular
1777,Customer_1777,40,Female,Delhi,Loyal
1778,Customer_1778,59,Female,Chennai,Regular
1779,Customer_1779,31,Male,Bangalore,New
1780,Customer_1780,31,Female,Mumbai,Regular
1781,Customer_1781,19,Female,Pune,Regular
1782,Customer_1782,54,Female,Bangalore,Loyal
1783,Customer_1783,22,Female,Mumbai,New
1784,Customer_1784,55,Male,Chennai,Regular
1785,Customer_1785,58,Male,Hyderabad,Regular
1786,Customer_1786,31,Female,Delhi,Loyal
1787,Customer_1787,56,Female,Chennai,High-Value
1788,Customer_1788,42,Female,Mumbai,New
1789,Customer_1789,37,Male,Mumbai,High-Value
1790,Customer_1790,19,Male,Mumbai,High-Value
1791,Customer_1791,56,Male,Mumbai,Loyal
1792,Customer_1792,23,Male,Delhi,Loyal
1793,Customer_1793,34,Male,Bangalore,New
1794,Customer_1794,42,Male,Pune,High-Value
1795,Customer_1795,45,Female,Hyderabad,Regular
1796,Customer_1796,19,Male,Delhi,High-Value
1797,Customer_1797,52,Male,Mumbai,Loyal
1798,Customer_1798,54,Female,Delhi,Regular
1799,Customer_1799,22,Male,Chennai,Regular
1800,Customer_1800,18,Female,Pune,Loyal
1801,Customer_1801,57,Male,Mumbai,Regular
1802,Customer_1802,29,Female,Hyderabad,High-Value
1803,Customer_1803,53,Female,Mumbai,Loyal
1804,Customer_1804,40,Female,Pune,New
1805,Customer_1805,48,Female,Hyderabad,Loyal
1806,Customer_1806,28,Female,Pune,New
1807,Customer_1807,27,Male,Hyderabad,New
1808,Customer_1808,20,Male,Bangalore,Loyal
1809,Customer_1809,31,Female,Bangalore,Loyal
1810,Customer_1810,33,Female,Delhi,New
1811,Customer_1811,27,Female,Delhi,New
1812,Customer_1812,46,Male,Hyderabad,Regular
1813,Customer_1813,27,Female,Mumbai,Loyal
1814,Customer_1814,29,Female,Chennai,Loyal
1815,Customer_1815,47,Female,Chennai,Regular
1816,Customer_1816,58,Female,Mumbai,Loyal
1817,Customer_1817,18,Male,Mumbai,Regular
1818,Customer_1818,22,Female,Bangalore,Regular
1819,Customer_1819,37,Female,Chennai,Loyal
1820,Customer_1820,25,Male,Hyderabad,High-Value
1821,Customer_1821,29,Female,Pune,New
1822,Customer_1822,18,Female,Delhi,Loyal
1823,Customer_1823,37,Male,Pune,High-Value
1824,Customer_1824,45,Male,Bangalore,Regular
1825,Customer_1825,54,Male,Chennai,High-Value
1826,Customer_1826,54,Female,Mumbai,Loyal
1827,Customer_1827,29,Female,Chennai,Loyal
1828,Customer_1828,54,Male,Hyderabad,High-Value
1829,Customer_1829,45,Male,Bangalore,Loyal
1830,Customer_1830,32,Male,Mumbai,New
1831,Customer_1831,23,Female,Pune,High-Value
1832,Customer_1832,37,Female,Hyderabad,Regular
1833,Customer_1833,31,Male,Pune,High-Value
1834,Customer_1834,19,Female,Delhi,High-Value
1835,Customer_1835,26,Male,Bangalore,High-Value
1836,Customer_1836,54,Female,Hyderabad,High-Value
1837,Customer_1837,37,Female,Hyderabad,Regular
1838,Customer_1838,43,Female,Pune,Regular
1839,Customer_1839,46,Female,Mumbai,Regular
1840,Customer_1840,18,Male,Delhi,High-Value
1841,Customer_1841,52,Female,Pune,New
1842,Customer_1842,23,Female,Hyderabad,New
1843,Customer_1843,54,Male,Bangalore,Regular
1844,Customer_1844,22,Female,Hyderabad,New
1845,Customer_1845,50,Male,Chennai,New
1846,Customer_1846,31,Male,Bangalore,New
1847,Customer_1847,29,Female,Bangalore,New
1848,Customer_1848,59,Female,Hyderabad,New
1849,Customer_1849,37,Male,Mumbai,Loyal
1850,Customer_1850,41,Male,Bangalore,Regular
1851,Customer_1851,51,Male,Chennai,High-Value
1852,Customer_1852,42,Female,Pune,New
1853,Customer_1853,46,Male,Mumbai,Loyal
1854,Customer_1854,56,Male,Mumbai,High-Value
1855,Customer_1855,48,Male,Mumbai,Loyal
1856,Customer_1856,40,Female,Bangalore,New
1857,Customer_1857,55,Male,Mumbai,New
1858,Customer_1858,37,Female,Hyderabad,New
1859,Customer_1859,40,Female,Mumbai,New
1860,Customer_1860,33,Male,Chennai,High-Value
1861,Customer_1861,59,Female,Delhi,High-Value
1862,Customer_1862,25,Male,Chennai,Loyal
1863,Customer_1863,38,Female,Bangalore,Regular
1864,Customer_1864,18,Female,Mumbai,New
1865,Customer_1865,25,Male,Mumbai,Loyal
1866,Customer_1866,46,Male,Hyderabad,Loyal
1867,Customer_1867,49,Male,Pune,Loyal
1868,Customer_1868,55,Female,Mumbai,New
1869,Customer_1869,22,Female,Chennai,New
1870,Customer_1870,39,Male,Bangalore,Loyal
1871,Customer_1871,51,Male,Delhi,New
1872,Customer_1872,18,Female,Mumbai,Loyal
1873,Customer_1873,43,Female,Delhi,High-Value
1874,Customer_1874,27,Female,Mumbai,New
1875,Customer_1875,47,Male,Bangalore,High-Value
1876,Customer_1876,35,Female,Pune,Regular
1877,Customer_1877,34,Male,Chennai,New
1878,Customer_1878,43,Female,Bangalore,Regular
1879,Customer_1879,25,Female,Delhi,Loyal
1880,Customer_1880,57,Male,Mumbai,New
1881,Customer_1881,29,Male,Delhi,New
1882,Customer_1882,44,Male,Chennai,New
1883,Customer_1883,25,Female,Bangalore,Regular
1884,Customer_1884,42,Female,Delhi,Regular
1885,Customer_1885,21,Female,Delhi,Loyal
1886,Customer_1886,50,Male,Chennai,High-Value
1887,Customer_1887,18,Female,Mumbai,High-Value
1888,Customer_1888,36,Male,Delhi,Regular
1889,Customer_1889,48,Male,Chennai,New
1890,Customer_1890,33,Male,Mumbai,High-Value
1891,Customer_1891,31,Female,Pune,High-Value
1892,Customer_1892,22,Female,Mumbai,Regular
1893,Customer_1893,58,Male,Pune,Loyal
1894,Customer_1894,43,Female,Bangalore,Regular
1895,Customer_1895,45,Male,Chennai,Regular
1896,Customer_1896,19,Male,Mumbai,New
1897,Customer_1897,23,Female,Pune,Regular
1898,Customer_1898,26,Male,Pune,New
1899,Customer_1899,50,Male,Bangalore,Loyal
1900,Customer_1900,58,Female,Hyderabad,New
1901,Customer_1901,42,Male,Chennai,Loyal
1902,Customer_1902,30,Male,Hyderabad,Loyal
1903,Customer_1903,26,Male,Mumbai,Loyal
1904,Customer_1904,30,Male,Chennai,Regular
1905,Customer_1905,48,Male,Bangalore,New
1906,Customer_1906,58,Male,Mumbai,High-Value
1907,Customer_1907,28,Male,Chennai,Regular
1908,Customer_1908,21,Female,Chennai,Loyal
1909,Customer_1909,51,Female,Hyderabad,High-Value
1910,Customer_1910,55,Male,Mumbai,Regular
1911,Customer_1911,21,Male,Bangalore,High-Value
1912,Customer_1912,55,Female,Bangalore,Loyal
1913,Customer_1913,36,Female,Mumbai,High-Value
1914,Customer_1914,23,Female,Mumbai,High-Value
